index,per1,per2,per3,per4,per5
127844,1.0,1.0,1.0,1.0,0
127845,0.53,1.0,1.0,1.0,0
127846,0.94,0.94,1.0,0.88,0
127847,1.0,0.82,0.82,0.94,0
127848,0.94,1.0,0.72,0.89,0
127849,0.82,0.71,0.88,0.94,0
127850,1.0,1.0,0.82,1.0,0
127851,1.0,0.79,0.58,0.89,0
127852,0.53,0.68,0.84,0.95,0
127853,0.95,0.9,1.0,0.95,0
127854,0.96,0.83,0.87,0.96,0
127855,0.94,1.0,0.71,1.0,0
127856,1.0,0.87,1.0,1.0,0
127857,1.0,1.0,0.93,1.0,0
127858,0.53,0.76,1.0,1.0,0
127859,0.56,0.62,0.88,0.94,0
127860,1.0,0.93,0.71,1.0,0
127861,0.85,1.0,1.0,0.62,0
127862,1.0,0.59,0.59,0.91,0
127863,1.0,0.65,0.88,1.0,0
127864,1.0,1.0,0.69,0.92,0
127865,1.0,1.0,0.75,0.92,0
127866,1.0,1.0,0.92,1.0,0
127867,1.0,1.0,1.0,1.0,0
127868,0.92,1.0,1.0,1.0,0
127869,0.85,0.85,1.0,1.0,0
127870,0.92,0.85,1.0,0.92,0
127871,1.0,1.0,1.0,1.0,0
127872,1.0,1.0,1.0,0.88,0
127873,1.0,0.79,0.58,1.0,0
127874,0.93,0.87,1.0,1.0,0
127875,0.73,1.0,1.0,0.91,0
127876,0.9,1.0,1.0,1.0,0
127877,0.64,1.0,1.0,0.73,0
127878,0.9,0.5,0.8,0.8,0
127879,1.0,1.0,0.82,1.0,0
127880,1.0,1.0,1.0,1.0,0
127881,0.5,1.0,1.0,0.6,0
127882,1.0,0.91,1.0,0.91,0
127883,0.62,0.92,1.0,1.0,0
127884,0.92,1.0,1.0,0.92,0
127885,1.0,0.86,0.44,0.95,0
127886,1.0,0.88,0.75,0.75,0
127887,0.78,1.0,1.0,1.0,0
127888,0.89,0.78,0.67,1.0,0
127889,1.0,0.89,1.0,0.89,0
127890,0.92,0.54,1.0,0.92,0
127891,1.0,0.9,0.7,1.0,0
127892,1.0,1.0,0.62,1.0,0
127893,0.75,0.88,0.88,1.0,0
127894,0.88,1.0,0.88,1.0,0
127895,0.88,1.0,0.62,0.88,0
127896,0.88,1.0,0.88,1.0,0
127897,1.0,0.86,1.0,1.0,0
127898,1.0,0.88,1.0,1.0,0
127899,0.86,1.0,0.86,0.86,0
127900,1.0,1.0,0.88,0.75,0
127901,1.0,1.0,1.0,0.67,0
127902,1.0,1.0,1.0,0.75,0
127903,1.0,1.0,0.78,1.0,0
127904,1.0,0.88,0.88,1.0,0
127905,0.75,1.0,1.0,0.88,0
127906,1.0,1.0,0.86,1.0,0
127907,1.0,1.0,1.0,1.0,0
127908,0.71,1.0,1.0,1.0,0
127909,1.0,1.0,1.0,1.0,0
127910,1.0,0.86,1.0,0.86,0
127911,0.71,0.57,0.71,1.0,0
127912,1.0,0.86,1.0,0.86,0
127913,1.0,1.0,0.83,1.0,0
127914,1.0,1.0,1.0,1.0,0
127915,0.88,1.0,0.5,1.0,0
127916,0.86,0.86,1.0,1.0,0
127917,1.0,0.55,0.73,0.82,0
127918,0.83,0.83,0.83,1.0,0
127919,1.0,1.0,1.0,1.0,0
127920,0.75,1.0,1.0,1.0,0
127921,0.83,0.67,1.0,0.83,0
127922,0.83,0.67,0.83,1.0,0
127923,1.0,0.67,1.0,0.67,0
127924,1.0,1.0,1.0,1.0,0
127925,0.75,1.0,0.75,1.0,0
127926,0.57,0.57,0.57,0.71,0
127927,0.86,0.86,1.0,0.57,0
127928,0.57,0.86,0.71,1.0,0
127929,0.67,0.67,1.0,1.0,0
127930,0.57,1.0,1.0,1.0,0
127931,0.57,0.57,1.0,0.71,0
127932,1.0,0.62,0.88,0.88,0
127933,0.86,1.0,1.0,1.0,0
127934,1.0,1.0,1.0,1.0,0
127935,0.8,1.0,1.0,1.0,0
127936,0.67,1.0,1.0,1.0,0
127937,1.0,0.57,1.0,1.0,0
127938,0.5,1.0,0.75,0.75,0
127939,1.0,1.0,1.0,1.0,0
127940,1.0,1.0,1.0,1.0,0
127941,0.8,0.6,0.8,0.8,0
127942,1.0,1.0,1.0,1.0,0
127943,1.0,0.8,1.0,1.0,0
127944,0.75,0.75,1.0,1.0,0
127945,1.0,1.0,1.0,1.0,0
127946,1.0,1.0,1.0,1.0,0
127947,1.0,0.75,0.75,0.75,0
127948,0.6,1.0,0.6,0.6,0
127949,1.0,0.75,0.75,0.75,0
127950,1.0,0.67,0.67,1.0,0
127951,0.67,1.0,0.67,1.0,0
127952,0.6,1.0,1.0,1.0,0
127953,1.0,0.67,0.67,1.0,0
127954,1.0,1.0,1.0,1.0,0
127955,1.0,0.33,1.0,0.67,0
127956,1.0,1.0,1.0,1.0,0
127957,0.75,1.0,1.0,0.75,0
127958,0.8,1.0,1.0,0.8,0
127959,1.0,1.0,0.75,1.0,0
127960,0.75,1.0,1.0,0.75,0
127961,0.5,0.75,0.75,0.5,0
127962,1.0,1.0,0.71,1.0,0
127963,1.0,0.75,1.0,0.75,0
127964,0.88,0.5,1.0,0.75,0
127965,0.67,0.67,1.0,1.0,0
127966,1.0,1.0,0.67,1.0,0
127967,1.0,1.0,0.75,1.0,0
127968,1.0,1.0,1.0,1.0,0
127969,1.0,1.0,1.0,1.0,0
127970,1.0,1.0,1.0,1.0,0
127971,1.0,1.0,0.67,1.0,0
127972,1.0,1.0,1.0,1.0,0
127973,1.0,1.0,1.0,1.0,0
127974,1.0,1.0,1.0,1.0,0
127975,1.0,0.67,1.0,1.0,0
127976,1.0,1.0,1.0,1.0,0
127977,0.75,0.75,1.0,1.0,0
127978,1.0,1.0,0.86,1.0,0
127979,1.0,1.0,1.0,1.0,0
127980,1.0,1.0,1.0,1.0,0
127981,0.67,1.0,1.0,0.67,0
127982,0.67,1.0,1.0,0.67,0
127983,1.0,1.0,1.0,1.0,0
127984,1.0,1.0,1.0,1.0,0
127985,1.0,1.0,1.0,1.0,0
127986,0.5,0.75,1.0,0.5,0
127987,1.0,1.0,0.5,1.0,0
127988,1.0,0.8,0.8,0.6,0
127989,0.67,1.0,1.0,0.67,0
127990,1.0,0.67,0.67,0.67,0
127991,1.0,0.67,0.67,0.67,0
127992,1.0,1.0,1.0,1.0,0
127993,1.0,1.0,1.0,1.0,0
127994,1.0,1.0,0.67,1.0,0
127995,1.0,0.6,0.4,1.0,0
127996,1.0,1.0,1.0,0.5,0
127997,1.0,0.5,0.5,1.0,0
127998,1.0,1.0,1.0,1.0,0
127999,1.0,1.0,1.0,1.0,0
128000,1.0,1.0,1.0,0.67,0
128001,1.0,1.0,1.0,1.0,0
128002,1.0,1.0,1.0,1.0,0
128003,1.0,1.0,1.0,1.0,0
128004,1.0,1.0,1.0,1.0,0
128005,1.0,1.0,1.0,1.0,0
128006,0.5,0.5,1.0,1.0,0
128007,1.0,1.0,1.0,1.0,0
128008,1.0,1.0,1.0,1.0,0
128009,1.0,1.0,1.0,1.0,0
128010,1.0,0.75,0.75,0.75,0
128011,1.0,1.0,1.0,1.0,0
128012,1.0,1.0,1.0,1.0,0
128013,1.0,0.67,0.67,0.67,0
128014,1.0,1.0,1.0,1.0,0
128015,1.0,1.0,1.0,1.0,0
128016,1.0,1.0,0.5,1.0,0
128017,1.0,1.0,1.0,0.5,0
128018,1.0,1.0,1.0,1.0,0
128019,1.0,1.0,1.0,1.0,0
128020,1.0,1.0,1.0,1.0,0
128021,1.0,1.0,1.0,1.0,0
128022,1.0,1.0,1.0,1.0,0
128023,1.0,1.0,1.0,1.0,0
128024,0.8,1.0,0.8,1.0,0
128025,1.0,1.0,1.0,1.0,0
128026,1.0,1.0,1.0,1.0,0
128027,0.5,1.0,0.5,1.0,0
128028,1.0,1.0,1.0,1.0,0
128029,1.0,1.0,1.0,1.0,0
128030,1.0,1.0,1.0,1.0,0
128031,1.0,1.0,1.0,1.0,0
128032,1.0,1.0,1.0,1.0,0
128033,1.0,1.0,1.0,1.0,0
128034,0.75,1.0,1.0,1.0,0
128035,1.0,0.67,1.0,0.67,0
128036,1.0,1.0,1.0,1.0,0
128037,1.0,1.0,1.0,1.0,0
128038,1.0,1.0,1.0,1.0,0
128039,1.0,1.0,1.0,1.0,0
128040,1.0,1.0,1.0,1.0,0
128041,1.0,1.0,1.0,1.0,0
128042,1.0,1.0,1.0,1.0,0
128043,1.0,1.0,1.0,1.0,0
128044,1.0,1.0,1.0,1.0,0
128045,1.0,1.0,1.0,1.0,0
128046,1.0,1.0,1.0,1.0,0
128047,1.0,1.0,1.0,1.0,0
128048,1.0,1.0,1.0,1.0,0
128049,1.0,1.0,1.0,1.0,0
128050,1.0,1.0,1.0,1.0,0
128051,1.0,1.0,1.0,1.0,0
128052,1.0,1.0,1.0,1.0,0
128053,1.0,1.0,1.0,1.0,0
128054,1.0,1.0,1.0,1.0,0
128055,1.0,1.0,1.0,1.0,0
128056,1.0,1.0,1.0,1.0,0
128057,0.67,1.0,1.0,0.67,0
128058,1.0,1.0,1.0,1.0,0
128059,1.0,1.0,1.0,1.0,0
128060,1.0,1.0,1.0,1.0,0
128061,1.0,1.0,1.0,1.0,0
128062,1.0,1.0,1.0,1.0,0
128063,1.0,1.0,1.0,1.0,0
128064,1.0,1.0,1.0,1.0,0
128065,1.0,1.0,1.0,1.0,0
128066,1.0,1.0,1.0,1.0,0
128067,1.0,1.0,1.0,1.0,0
128068,1.0,1.0,1.0,1.0,0
128069,1.0,1.0,1.0,1.0,0
128070,1.0,1.0,1.0,1.0,0
128071,1.0,1.0,1.0,1.0,0
128072,1.0,1.0,1.0,1.0,0
128073,1.0,1.0,1.0,1.0,0
128074,1.0,1.0,1.0,1.0,0
128075,1.0,1.0,1.0,1.0,0
128076,1.0,1.0,1.0,1.0,0
128077,1.0,1.0,1.0,1.0,0
128078,1.0,1.0,1.0,1.0,0
128079,0.67,0.67,0.67,1.0,0
128080,1.0,1.0,1.0,1.0,0
128081,1.0,1.0,1.0,1.0,0
128082,1.0,1.0,1.0,1.0,0
128083,1.0,1.0,1.0,1.0,0
128084,1.0,1.0,1.0,1.0,0
128085,0.5,0.5,1.0,1.0,0
128086,0.33,0.33,1.0,0.67,0
128087,1.0,1.0,0.5,1.0,0
128088,1.0,1.0,1.0,1.0,0
128089,1.0,1.0,1.0,1.0,0
128090,1.0,1.0,1.0,1.0,0
128091,1.0,1.0,1.0,1.0,0
128092,1.0,1.0,1.0,1.0,0
128093,1.0,0.67,0.67,0.33,0
128094,1.0,1.0,1.0,1.0,0
128095,1.0,1.0,1.0,1.0,0
128096,1.0,1.0,1.0,1.0,0
128097,1.0,1.0,1.0,1.0,0
128098,1.0,1.0,1.0,1.0,0
128099,1.0,1.0,1.0,1.0,0
128100,1.0,1.0,1.0,1.0,0
128101,1.0,1.0,1.0,1.0,0
128102,1.0,1.0,1.0,1.0,0
128103,1.0,1.0,1.0,1.0,0
128104,1.0,1.0,1.0,1.0,0
128105,1.0,1.0,1.0,1.0,0
128106,1.0,1.0,1.0,1.0,0
128107,1.0,1.0,1.0,1.0,0
128108,1.0,1.0,1.0,1.0,0
128109,1.0,1.0,1.0,1.0,0
128110,1.0,1.0,1.0,1.0,0
128111,1.0,1.0,0.75,1.0,0
128112,1.0,0.5,0.5,1.0,0
128113,1.0,1.0,1.0,1.0,0
128114,1.0,1.0,1.0,1.0,0
128115,1.0,1.0,1.0,0.67,0
128116,1.0,1.0,1.0,1.0,0
128117,1.0,1.0,1.0,1.0,0
128118,1.0,1.0,1.0,1.0,0
128119,1.0,1.0,1.0,1.0,0
128120,1.0,1.0,1.0,1.0,0
128121,1.0,1.0,1.0,1.0,0
128122,1.0,1.0,1.0,1.0,0
128123,1.0,1.0,1.0,1.0,0
128124,1.0,1.0,1.0,1.0,0
128125,1.0,1.0,1.0,1.0,0
128126,1.0,1.0,1.0,1.0,0
128127,1.0,1.0,1.0,1.0,0
128128,1.0,1.0,1.0,1.0,0
128129,1.0,1.0,1.0,1.0,0
128130,1.0,1.0,1.0,1.0,0
128131,1.0,1.0,1.0,1.0,0
128132,1.0,1.0,1.0,1.0,0
128133,1.0,1.0,1.0,1.0,0
128134,1.0,1.0,1.0,1.0,0
128135,1.0,0.8,1.0,1.0,0
128136,1.0,1.0,1.0,1.0,0
128137,1.0,1.0,1.0,1.0,0
128138,1.0,1.0,1.0,1.0,0
128139,1.0,1.0,1.0,1.0,0
128140,1.0,1.0,1.0,1.0,0
128141,1.0,1.0,1.0,1.0,0
128142,1.0,1.0,1.0,1.0,0
128143,1.0,1.0,1.0,1.0,0
128144,1.0,1.0,1.0,1.0,0
128145,1.0,1.0,1.0,1.0,0
128146,1.0,1.0,1.0,1.0,0
128147,1.0,1.0,1.0,1.0,0
128148,1.0,1.0,1.0,1.0,0
128149,1.0,1.0,1.0,1.0,0
128150,1.0,1.0,1.0,1.0,0
128151,1.0,1.0,1.0,1.0,0
128152,1.0,1.0,1.0,1.0,0
128153,1.0,1.0,1.0,1.0,0
128154,1.0,1.0,1.0,1.0,0
128155,1.0,1.0,1.0,1.0,0
128156,1.0,1.0,1.0,1.0,0
128157,1.0,1.0,1.0,1.0,0
128158,1.0,1.0,1.0,1.0,0
128159,1.0,1.0,1.0,1.0,0
128160,1.0,1.0,1.0,1.0,0
128161,0.5,0.5,1.0,1.0,0
128162,1.0,1.0,1.0,1.0,0
128163,1.0,1.0,1.0,1.0,0
128164,1.0,1.0,1.0,1.0,0
128165,1.0,1.0,1.0,1.0,0
128166,1.0,1.0,1.0,1.0,0
128167,1.0,1.0,1.0,1.0,0
128168,1.0,1.0,1.0,1.0,0
128169,1.0,1.0,1.0,1.0,0
128170,1.0,1.0,1.0,1.0,0
128171,1.0,1.0,1.0,1.0,0
128172,1.0,1.0,1.0,1.0,0
128173,1.0,1.0,1.0,1.0,0
128174,1.0,1.0,1.0,1.0,0
128175,1.0,1.0,1.0,1.0,0
128176,1.0,1.0,0.5,0.5,0
128177,1.0,1.0,1.0,1.0,0
128178,1.0,1.0,1.0,1.0,0
128179,1.0,1.0,1.0,1.0,0
128180,1.0,1.0,1.0,1.0,0
128181,1.0,1.0,1.0,1.0,0
128182,1.0,1.0,1.0,1.0,0
128183,1.0,1.0,1.0,1.0,0
128184,1.0,1.0,1.0,1.0,0
128185,1.0,1.0,1.0,1.0,0
128186,1.0,1.0,1.0,1.0,0
128187,1.0,1.0,1.0,1.0,0
128188,1.0,1.0,1.0,1.0,0
128189,1.0,1.0,1.0,1.0,0
128190,1.0,1.0,1.0,1.0,0
128191,1.0,1.0,1.0,1.0,0
128192,1.0,1.0,1.0,1.0,0
128193,1.0,1.0,1.0,1.0,0
128194,1.0,1.0,1.0,1.0,0
128195,1.0,1.0,1.0,1.0,0
128196,1.0,1.0,1.0,1.0,0
128197,1.0,1.0,1.0,1.0,0
128198,1.0,1.0,1.0,1.0,0
128199,1.0,0.5,0.5,0.5,0
128200,1.0,1.0,1.0,1.0,0
128201,1.0,1.0,1.0,1.0,0
128202,1.0,1.0,1.0,1.0,0
128203,1.0,1.0,1.0,1.0,0
128204,1.0,1.0,1.0,1.0,0
128205,1.0,1.0,1.0,1.0,0
128206,1.0,1.0,1.0,1.0,0
128207,1.0,1.0,1.0,1.0,0
128208,1.0,1.0,1.0,1.0,0
128209,1.0,1.0,1.0,1.0,0
128210,1.0,1.0,1.0,1.0,0
128211,1.0,1.0,1.0,1.0,0
128212,1.0,1.0,1.0,1.0,0
128213,1.0,1.0,1.0,1.0,0
128214,1.0,1.0,1.0,1.0,0
128215,1.0,1.0,1.0,1.0,0
128216,1.0,1.0,1.0,1.0,0
128217,1.0,1.0,1.0,1.0,0
128218,1.0,1.0,1.0,1.0,0
128219,1.0,1.0,1.0,1.0,0
128220,1.0,1.0,1.0,1.0,0
128221,1.0,1.0,1.0,1.0,0
128222,1.0,1.0,1.0,1.0,0
128223,1.0,1.0,1.0,1.0,0
128224,1.0,1.0,1.0,1.0,0
128225,1.0,1.0,1.0,1.0,0
128226,1.0,1.0,1.0,1.0,0
128227,0.5,1.0,1.0,1.0,0
128228,1.0,1.0,1.0,1.0,0
128229,1.0,1.0,1.0,1.0,0
128230,1.0,1.0,1.0,1.0,0
128231,1.0,1.0,1.0,1.0,0
128232,1.0,1.0,1.0,1.0,0
128233,1.0,1.0,1.0,1.0,0
128234,1.0,1.0,1.0,1.0,0
128235,1.0,1.0,1.0,1.0,0
128236,0.81,0.94,0.69,1.0,0
128237,1.0,1.0,1.0,1.0,0
128238,1.0,1.0,1.0,1.0,0
128239,1.0,1.0,1.0,1.0,0
128240,1.0,1.0,1.0,1.0,0
128241,1.0,1.0,1.0,1.0,0
128242,0.79,0.95,0.77,0.97,0
128243,0.96,0.87,0.81,0.94,0
128244,0.88,0.95,0.76,0.93,0
128245,0.91,0.99,0.98,0.91,0
128246,1.0,0.72,0.92,0.92,0
128247,0.84,0.76,0.92,0.85,0
128248,0.77,1.0,0.74,1.0,0
128249,0.85,0.98,0.96,0.89,0
128250,0.9,0.94,0.87,0.77,0
128251,0.94,0.66,1.0,0.84,0
128252,0.86,0.97,0.93,0.86,0
128253,0.97,0.59,0.59,0.59,0
128254,1.0,0.64,0.91,0.68,0
128255,0.7,1.0,0.87,0.96,0
128256,0.94,1.0,0.94,0.67,0
128257,0.89,0.83,0.61,1.0,0
128258,0.95,0.6,0.6,0.65,0
128259,0.95,0.89,0.79,0.95,0
128260,1.0,1.0,0.82,1.0,0
128261,1.0,0.56,1.0,1.0,0
128262,0.67,0.5,0.61,1.0,0
128263,1.0,0.67,0.93,1.0,0
128264,0.96,0.96,0.72,0.96,0
128265,0.72,0.94,0.78,0.78,0
128266,0.92,0.96,0.92,1.0,0
128267,0.78,1.0,1.0,0.89,0
128268,0.93,0.93,0.87,0.93,0
128269,0.6,0.6,0.7,1.0,0
128270,0.81,1.0,0.95,0.95,0
128271,0.82,1.0,0.88,1.0,0
128272,1.0,1.0,0.87,0.87,0
128273,1.0,0.82,1.0,0.82,0
128274,0.85,1.0,0.92,1.0,0
128275,0.93,0.53,0.47,0.8,0
128276,0.33,0.92,0.92,0.83,0
128277,0.9,0.9,0.5,1.0,0
128278,1.0,1.0,1.0,0.88,0
128279,1.0,1.0,1.0,0.86,0
128280,1.0,1.0,1.0,1.0,0
128281,1.0,1.0,0.92,1.0,0
128282,1.0,0.86,0.86,0.86,0
128283,1.0,1.0,1.0,0.78,0
128284,1.0,1.0,0.86,1.0,0
128285,1.0,1.0,0.86,1.0,0
128286,1.0,0.88,0.88,1.0,0
128287,1.0,1.0,1.0,1.0,0
128288,1.0,1.0,1.0,1.0,0
128289,0.91,1.0,1.0,0.64,0
128290,1.0,1.0,0.55,1.0,0
128291,1.0,0.75,1.0,0.75,0
128292,0.8,0.6,1.0,0.8,0
128293,1.0,0.75,1.0,1.0,0
128294,0.78,0.44,1.0,1.0,0
128295,0.82,0.94,0.41,1.0,0
128296,1.0,1.0,0.88,1.0,0
128297,1.0,0.86,1.0,1.0,0
128298,1.0,0.9,0.8,0.7,0
128299,0.8,1.0,0.8,1.0,0
128300,1.0,1.0,1.0,0.83,0
128301,1.0,1.0,1.0,1.0,0
128302,1.0,1.0,1.0,1.0,0
128303,1.0,1.0,1.0,1.0,0
128304,1.0,1.0,1.0,1.0,0
128305,1.0,1.0,1.0,1.0,0
128306,1.0,0.67,0.67,0.67,0
128307,1.0,0.75,0.75,0.75,0
128308,0.67,1.0,0.67,1.0,0
128309,1.0,1.0,1.0,1.0,0
128310,1.0,1.0,1.0,1.0,0
128311,1.0,1.0,1.0,1.0,0
128312,0.67,1.0,0.67,0.67,0
128313,1.0,1.0,1.0,1.0,0
128314,1.0,1.0,1.0,1.0,0
128315,1.0,0.67,1.0,1.0,0
128316,1.0,1.0,1.0,1.0,0
128317,1.0,1.0,1.0,1.0,0
128318,0.67,0.67,1.0,0.67,0
128319,1.0,1.0,1.0,1.0,0
128320,0.75,1.0,0.75,0.5,0
128321,1.0,0.67,0.67,1.0,0
128322,1.0,1.0,1.0,1.0,0
128323,1.0,1.0,1.0,1.0,0
128324,1.0,1.0,1.0,1.0,0
128325,1.0,1.0,1.0,1.0,0
128326,1.0,1.0,1.0,1.0,0
128327,1.0,1.0,1.0,1.0,0
128328,1.0,1.0,1.0,1.0,0
128329,1.0,1.0,1.0,1.0,0
128330,1.0,1.0,0.67,1.0,0
128331,1.0,1.0,1.0,1.0,0
128332,1.0,1.0,1.0,1.0,0
128333,1.0,1.0,1.0,0.75,0
128334,1.0,0.67,1.0,0.67,0
128335,1.0,1.0,1.0,1.0,0
128336,1.0,1.0,0.88,1.0,0
128337,0.72,0.62,0.53,0.64,0
128338,0.82,0.94,1.0,0.97,0
128339,1.0,1.0,0.81,1.0,0
128340,1.0,1.0,0.65,1.0,0
128341,0.62,0.92,1.0,0.92,0
128342,0.8,1.0,0.6,0.7,0
128343,0.67,0.78,0.89,1.0,0
128344,1.0,0.86,0.43,1.0,0
128345,1.0,1.0,0.71,0.71,0
128346,0.82,0.82,0.55,0.64,0
128347,1.0,1.0,1.0,1.0,0
128348,0.67,0.56,0.44,0.67,0
128349,0.86,0.71,0.86,1.0,0
128350,1.0,0.75,0.75,1.0,0
128351,1.0,1.0,0.8,1.0,0
128352,1.0,1.0,1.0,1.0,0
128353,1.0,1.0,0.67,1.0,0
128354,1.0,0.67,1.0,0.67,0
128355,1.0,0.67,0.67,0.67,0
128356,1.0,1.0,1.0,1.0,0
128357,0.67,1.0,1.0,1.0,0
128358,1.0,1.0,1.0,1.0,0
128359,1.0,1.0,1.0,1.0,0
128360,1.0,1.0,1.0,0.5,0
128361,1.0,1.0,0.75,0.75,0
128362,1.0,1.0,1.0,1.0,0
128363,1.0,1.0,1.0,1.0,0
128364,1.0,1.0,1.0,1.0,0
128365,1.0,1.0,1.0,1.0,0
128366,1.0,1.0,1.0,1.0,0
128367,1.0,1.0,1.0,0.67,0
128368,1.0,1.0,1.0,1.0,0
128369,1.0,1.0,1.0,1.0,0
128370,1.0,1.0,1.0,1.0,0
128371,1.0,1.0,1.0,1.0,0
128372,1.0,1.0,1.0,1.0,0
128373,1.0,1.0,1.0,1.0,0
128374,1.0,1.0,1.0,1.0,0
128375,1.0,1.0,1.0,1.0,0
128376,1.0,1.0,1.0,1.0,0
128377,1.0,1.0,1.0,1.0,0
128378,1.0,1.0,1.0,1.0,0
128379,1.0,1.0,1.0,1.0,0
128380,0.98,0.93,0.67,0.93,0
128381,1.0,0.88,1.0,0.94,0
128382,0.83,0.79,0.93,0.76,0
128383,0.95,1.0,1.0,1.0,0
128384,0.7,0.8,1.0,1.0,0
128385,0.53,0.6,0.93,0.93,0
128386,0.78,0.89,0.56,1.0,0
128387,1.0,0.9,0.9,1.0,0
128388,1.0,0.83,1.0,0.5,0
128389,0.57,1.0,1.0,1.0,0
128390,1.0,0.9,1.0,1.0,0
128391,1.0,1.0,0.5,0.88,0
128392,1.0,0.78,0.67,0.78,0
128393,1.0,1.0,1.0,1.0,0
128394,0.8,0.6,0.6,0.4,0
128395,1.0,0.75,0.5,0.75,0
128396,0.86,1.0,0.86,0.71,0
128397,1.0,0.67,1.0,1.0,0
128398,1.0,1.0,1.0,1.0,0
128399,1.0,0.67,0.67,0.67,0
128400,1.0,0.6,0.8,0.8,0
128401,0.6,0.8,0.8,1.0,0
128402,0.8,1.0,1.0,0.8,0
128403,0.8,0.8,1.0,1.0,0
128404,1.0,1.0,1.0,1.0,0
128405,0.75,0.75,1.0,1.0,0
128406,0.33,0.67,0.67,1.0,0
128407,1.0,0.5,0.5,1.0,0
128408,1.0,0.75,0.75,1.0,0
128409,1.0,0.75,0.75,1.0,0
128410,1.0,1.0,0.75,1.0,0
128411,1.0,0.83,1.0,0.83,0
128412,1.0,1.0,1.0,1.0,0
128413,1.0,0.67,1.0,1.0,0
128414,1.0,1.0,1.0,0.67,0
128415,1.0,1.0,1.0,1.0,0
128416,1.0,1.0,1.0,1.0,0
128417,1.0,1.0,1.0,1.0,0
128418,1.0,1.0,1.0,1.0,0
128419,1.0,1.0,1.0,1.0,0
128420,1.0,1.0,1.0,1.0,0
128421,1.0,0.67,0.67,1.0,0
128422,1.0,1.0,1.0,1.0,0
128423,1.0,1.0,1.0,1.0,0
128424,1.0,1.0,1.0,1.0,0
128425,1.0,1.0,1.0,1.0,0
128426,1.0,1.0,1.0,1.0,0
128427,1.0,1.0,1.0,1.0,0
128428,1.0,1.0,1.0,1.0,0
128429,1.0,1.0,0.75,0.75,0
128430,1.0,1.0,1.0,1.0,0
128431,1.0,1.0,1.0,1.0,0
128432,1.0,1.0,1.0,1.0,0
128433,1.0,1.0,1.0,1.0,0
128434,1.0,1.0,1.0,1.0,0
128435,1.0,1.0,1.0,1.0,0
128436,1.0,1.0,1.0,1.0,0
128437,1.0,1.0,1.0,1.0,0
128438,1.0,1.0,1.0,1.0,0
128439,1.0,1.0,1.0,1.0,0
128440,1.0,1.0,1.0,1.0,0
128441,1.0,1.0,1.0,1.0,0
128442,1.0,1.0,1.0,1.0,0
128443,1.0,1.0,1.0,1.0,0
128444,1.0,1.0,1.0,1.0,0
128445,1.0,1.0,1.0,1.0,0
128446,0.97,0.82,0.81,0.85,0
128447,0.94,0.97,0.89,0.66,0
128448,0.86,0.64,0.91,0.67,0
128449,0.63,0.93,0.85,0.98,0
128450,0.88,0.71,0.85,0.97,0
128451,0.99,0.78,0.97,0.84,0
128452,1.0,0.61,0.7,0.64,0
128453,0.99,0.94,0.98,0.5,0
128454,0.93,0.96,0.69,0.96,0
128455,0.96,0.66,0.82,0.96,0
128456,1.0,0.98,1.0,0.67,0
128457,0.58,0.62,0.95,0.78,0
128458,1.0,1.0,0.86,0.98,0
128459,0.96,0.93,0.98,0.98,0
128460,0.49,0.96,0.98,0.85,0
128461,0.78,0.94,0.88,0.99,0
128462,0.87,0.89,1.0,0.93,0
128463,0.91,0.98,0.91,0.96,0
128464,0.55,0.6,0.55,0.64,0
128465,0.88,0.95,0.45,0.92,0
128466,0.71,0.86,0.4,0.5,0
128467,0.8,0.9,0.67,0.84,0
128468,1.0,0.61,0.64,0.68,0
128469,0.94,0.69,1.0,1.0,0
128470,1.0,0.97,0.85,0.97,0
128471,0.92,0.97,0.89,0.94,0
128472,1.0,0.95,1.0,0.97,0
128473,0.68,0.62,0.81,0.97,0
128474,0.79,1.0,1.0,1.0,0
128475,0.93,0.83,0.9,1.0,0
128476,0.84,0.81,0.89,0.86,0
128477,0.97,0.84,0.92,0.73,0
128478,1.0,0.86,0.93,0.76,0
128479,1.0,1.0,0.5,1.0,0
128480,0.96,0.64,0.84,1.0,0
128481,0.97,0.94,0.88,1.0,0
128482,0.96,0.92,0.96,1.0,0
128483,0.79,0.71,1.0,0.88,0
128484,0.95,0.95,1.0,0.95,0
128485,0.75,1.0,0.75,1.0,0
128486,0.97,0.84,0.69,0.94,0
128487,0.71,0.88,1.0,0.94,0
128488,0.81,0.76,0.9,0.86,0
128489,1.0,0.9,0.86,0.67,0
128490,0.95,1.0,0.9,0.71,0
128491,0.58,1.0,0.83,1.0,0
128492,0.53,1.0,0.89,0.95,0
128493,0.95,0.95,0.86,0.59,0
128494,1.0,0.9,0.8,0.6,0
128495,0.91,0.91,0.86,0.86,0
128496,0.88,0.96,0.58,0.83,0
128497,0.9,1.0,0.83,0.93,0
128498,0.96,0.85,0.63,0.97,0
128499,1.0,1.0,1.0,0.58,0
128500,0.8,1.0,0.87,1.0,0
128501,0.88,0.94,0.94,1.0,0
128502,0.94,1.0,0.69,1.0,0
128503,0.92,0.92,0.76,0.68,0
128504,1.0,1.0,1.0,0.76,0
128505,0.9,0.65,0.7,0.6,0
128506,0.92,1.0,1.0,1.0,0
128507,0.9,0.9,0.76,0.81,0
128508,0.94,0.89,1.0,0.94,0
